0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,0.0,0.0,0.0
-3.070107743971236e-05,1.6305998049196948e-05,10.0,4.755377154938217e-05,1.4724669070062316e-06,-2.2957168940621888e-20,-0.001535053871985618,0.0008152999024598474,0.0,0.0023776885774691083,7.362334535031158e-05,-1.1478584470310943e-18,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.006464182414793812,-0.006464182414793812,60.0
-9.120161992097742e-05,4.861233526298601e-05,10.00000000226032,0.00013928007624318698,3.4678737656641855e-06,2.6002802972101237e-11,-0.003025027124226386,0.0016153168640255667,3.1747349888653064e-08,0.004586315234688327,9.977034288191586e-05,-3.444315945164909e-09,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.012449536502565861,-0.012449536502565861,118.80000000000001
-0.00017923637644639661,9.662637802063853e-05,10.000000006591712,0.0002736725915250766,5.067110381897875e-06,2.1877274686960486e-12,-0.004401737826933103,0.0024007021427493113,-1.3306504910429458e-07,0.0067196257640986115,7.996182987024884e-05,-1.2327843619601695e-08,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.01799153102828072,-0.01799153102828072,176.424
-0.0002912637134048889,0.0001600674641936719,10.000000012957885,0.00045086868619619117,5.378092682002525e-06,-3.622113034563918e-10,-0.005601366849458672,0.003172054269220521,-5.781784012289807e-07,0.00885980473364805,1.554910943664258e-05,-2.24753174099981e-08,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.023123007440979663,-0.023123007440979663,232.89552
-0.00042254692957772696,0.00023866589681191704,10.000000023667946,0.0006724226989362092,3.5319970829290694e-06,-1.6829300376325035e-09,-0.006564160812850417,0.003929921454617026,-1.2716782476735687e-06,0.011077700637356051,-9.230480034523139e-05,-2.4418596538545333e-08,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.027874374489774985,-0.027874374489774985,288.2376096
-0.0005672301583307818,0.0003321619862069772,10.00000004519428,0.0009410853196508669,-1.3206928906971498e-06,-5.015454109491146e-09,-0.007234161449276537,0.004674804107275329,-2.0926789647975355e-06,0.013433131036321405,-0.00024263455587067448,-3.473233758359403e-09,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.03227378842384472,-0.03227378842384472,342.472857408
-0.0007184094368036985,0.00044030514149527133,10.000000089649044,0.001260590433150907,-1.0014181902532773e-05,-1.1981301829761916e-08,-0.007558963947823039,0.0054071574332822375,-2.8558757855174776e-06,0.015975255674542017,-0.000434674585881715,6.077345211615859e-08,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.03634731984427966,-0.03634731984427966,395.62340025983997
-0.0008681996288710229,0.0005628530117602644,10.000000175950401,0.001635450463352082,-2.337128520919892e-05,-2.491150910824932e-08,-0.007489509633192959,0.006127394089109545,-3.334065796984995e-06,0.018743001503584482,-0.0006678554496775467,1.9538175896518787e-07,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.04011910819653424,-0.04011910819653424,447.7109322546432
-0.0010077981123027956,0.000699570676325649,10.000000330707874,0.0020707607751556684,-4.2207181979377176e-05,-4.7012026070662e-08,-0.006979924159130471,0.006835886834122649,-3.278750273033027e-06,0.021765515564353452,-0.0009417953862149346,4.352337483870072e-07,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.04361150481899218,-0.04361150481899218,498.75671360955033
-0.001127546605799615,0.0008502298817152927,10.000000588854146,0.002572012887727666,-6.733290432770029e-05,-8.255475006258785e-08,-0.005987424478866214,0.007532971088397819,-2.438949169932643e-06,0.02506260555359196,-0.0012562871039294577,8.243337673240325e-07,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.04684520539534213,-0.04684520539534213,548.7815793373593
-0.0012169934608528747,0.0010146083195161967,10.00000099404789,0.003144914810282404,-9.955843925724569e-05,-1.3709681415998405e-07,-0.004472342056892265,0.008218947218378833,-5.783938173738534e-07,0.02864509594411312,-0.0016112784311175616,1.417125809998797e-06,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.049839372595666155,-0.049839372595666155,597.8059477506121
-0.0012649605186117042,0.0011924889333633218,10.000001598867163,0.0037952142971738557,-0.00013969524844020036,-2.177292708862748e-07,-0.002398351084655489,0.008894082236457873,2.5086674778439475e-06,0.0325149739431905,-0.0020068432139284105,2.279728999152792e-06,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.05261174963300322,-0.05261174963300322,645.8498287955998
-0.0012596209776776766,0.0013836592359177011,10.000002464803723,0.004528517688390662,-0.00018855790592860004,-3.3335411395763056e-07,0.0002669810112890035,0.00955861052597101,6.982694522411858e-06,0.03666516875322829,-0.002443137220423774,3.4909900942468482e-06,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.05517876540831531,-0.05517876540831531,692.9328322196878
-0.0011885938365478565,0.0015879106220861158,10.000003662054008,0.00535009873235521,-0.0002469645980208577,-4.949859955641857e-07,0.0035513648765065145,0.01021273383053074,1.294462241001746e-05,0.04107905067437891,-0.0029203412578393292,5.143230641626228e-06,0.0,-0.08726646259971647,-0.08726646259971647,3000.0,0.0,-0.057555631866937615,-0.057555631866937615,739.074175575294
